TXNid,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXNB0000071,46737,-0.725335735,0.439108634,0.316533921,1.116324341,-0.868457679,-0.004938326,1.070385197,0.373416255,-0.654489478,-0.602993426,-0.585859347,-0.411538733,-0.837119726,0.868784928,1.353246553,-0.344061826,0.273148182,-0.113621887,-0.070620337,0.308828244,0.335932389,0.439737062,0.566555257,0.028434205,-0.137704133,-0.302890453,-0.119582717,-0.005694456,256.56
TXNB0000072,46738,1.433384019,-1.443422913,-1.233734992,-2.441765883,0.908850556,3.261737114,-1.390045194,0.727711815,-1.993554755,1.465681114,-0.241704427,-1.023981543,0.512020998,-0.159216277,0.759011194,-0.067575641,0.008487351,0.412429315,0.104099851,-0.05210304,-0.222676209,-0.563239615,-0.065920314,0.985536331,0.521614223,-0.199102675,0.018732352,0.027106831,86.98
TXNB0000073,46738,-1.727671986,-0.54588444,0.109138369,-1.814787138,1.989318879,3.453956312,-1.012004515,1.582550928,0.669179218,-0.981276392,-0.925273757,0.297846244,-0.147341982,-0.335285977,-0.777136103,0.590390868,-0.512374013,-0.080479169,0.133649492,-0.00438507,-0.243179873,-0.660524911,0.405068555,1.050013019,0.275126664,0.825161661,0.01118581,-0.067862829,30
TXNB0000074,46739,-0.284155854,1.071823142,0.688683258,-0.319989644,0.931478125,0.291975649,0.620524636,0.137183524,-0.351178587,-0.56173444,-1.187174572,-0.283491069,0.66645042,-0.549392207,1.212586297,0.482798868,-0.240424314,-0.171079667,0.076355627,0.14533592,-0.325195127,-0.806113206,-0.165375304,-1.370541612,-0.036181738,0.187362126,0.262859067,0.081301646,1.79
TXNB0000075,46739,-1.05743793,-1.160888412,0.761590931,-2.281201116,-0.011766817,-1.42734869,0.006990841,-0.197952975,-2.697789963,1.20618659,0.834343326,-0.932576688,-0.576452241,0.130814258,-0.982651411,-0.353462773,0.14515387,0.462219027,-0.323312058,-0.598212833,-0.066418266,0.322135814,0.647109973,0.289320591,0.068677656,-0.297171389,0.099533691,0.024953369,15
TXNB0000076,46739,1.132557054,-0.141232779,1.245824103,1.775004693,-0.949646469,0.107176857,-0.505942856,0.182835276,1.354742363,-0.350917198,-1.442802527,0.550201231,-0.898446063,-0.642535493,-1.885422502,-0.823652458,0.532048466,-0.825474814,0.540231828,-0.229898545,-0.453955953,-0.884121901,0.06628656,0.35666284,0.478755063,-0.535792567,0.071638114,0.029696826,5.45
TXNB0000077,46740,1.018330122,-0.049550343,0.759534996,1.297937082,-0.624270508,-0.310401231,-0.058135003,0.033324418,0.193197048,-0.034212583,1.194117184,1.353864728,-0.030320608,0.130426291,-0.880423893,-0.131188736,-0.257799835,-0.124464388,0.242420787,-0.014426949,-0.165761422,-0.468789805,-0.001305344,0.53320037,0.421824489,-0.582319741,0.025878549,0.031022666,68.5
TXNB0000078,46741,1.205915995,0.10244314,0.292159149,1.244403557,0.100452371,0.482414266,-0.139747461,0.097633303,0.531472898,-0.169385675,-1.34374949,0.429181461,0.297026657,-0.217550794,-0.175082005,-0.468607669,-0.038510776,-0.604432876,-0.082712188,-0.145298394,-0.08393612,0.062952003,-0.200141687,-0.737777396,0.78647184,-0.190626809,0.055044235,0.010794717,8.36
TXNB0000079,46741,-0.251565258,-2.341030645,0.393600562,1.804065408,-1.59153602,0.274409931,0.227604934,0.080261239,0.632304328,-0.329951113,-0.479553146,-0.504077997,-1.21714337,0.439028645,1.928171595,0.563043819,-0.331442888,0.242682476,-1.295524169,1.211940349,0.563893105,0.000520954,-0.595297925,0.071787685,-0.044532323,-0.389080593,-0.064835798,0.158910929,721.8
TXNB0000080,46741,1.182021716,-0.503311411,0.266877949,-0.420537428,-0.968764601,-0.818774758,-0.528049038,-0.117620678,-0.859468984,0.072747883,0.718007874,-0.234944365,0.771082064,-1.398338801,1.149132593,1.207491093,1.387864088,-1.466524269,-0.197783024,0.260342877,0.148423557,0.248713826,-0.003666659,0.347525996,0.242541186,-0.283376617,0.036206975,0.059957161,84.81
TXNB0000081,46742,-0.367301239,-2.97753061,-0.660753023,0.494462973,-1.415950896,-0.290700217,1.017924961,-0.423758632,-1.413142362,0.24422707,0.024612614,0.717067553,1.587706221,0.268245157,1.027628921,-1.512327256,0.169513016,0.04700058,-1.309112856,1.330658905,-0.289050722,-2.350604212,-0.414400582,0.077816177,-0.398284994,-0.090299042,-0.168961032,0.174517051,888.54
TXNB0000082,46742,-1.720427397,-0.552104466,0.85142538,1.629353503,-0.694075021,0.693938639,1.639966028,-0.034820067,-0.501042814,-0.032306786,1.30543107,0.803603511,-0.251772862,0.200402492,-0.35637394,-0.918505489,0.392247741,-0.183045861,0.920748428,0.26472655,0.033857177,0.366834756,0.262242919,0.252203503,-0.061721904,-0.254815228,0.435418162,0.22929833,439.9
TXNB0000083,46742,1.099890541,-0.52290404,-0.087802033,0.534460912,-0.272697913,0.12868115,-0.13520777,0.073837968,0.932164872,-0.216459385,-2.231485295,-1.034602064,-1.765193355,0.218613199,0.207606527,0.338127653,-0.380144927,-0.022950338,0.758463131,0.041128575,-0.34757725,-1.189495039,-0.169260816,-1.030588995,0.390511214,0.367155548,-0.060312312,0.017291687,122.96
TXNB0000084,46742,-1.698779891,1.210277891,1.709475175,-1.119703842,-1.347474522,-0.397001815,-0.678748147,1.171074557,0.198482617,-0.920045873,0.724510309,1.255903216,-0.066284992,0.131428097,-1.187204581,0.709663904,-0.212655119,0.164454895,-0.278480535,-0.055918816,0.024642665,0.072079662,-0.045069282,0.590202328,-0.056921847,0.829543454,0.115045795,0.079322968,1
TXNB0000085,46743,-1.161483866,0.456914239,1.536232332,-0.115453277,0.336070115,0.529349726,1.186611883,0.308298868,-0.853946132,-0.782451804,1.349832086,0.09728545,-1.343717461,0.73200659,0.276641146,-0.116885844,-0.275854415,-0.274084982,-1.325262772,0.080902076,0.264703636,0.406842855,-0.001416769,-0.332758114,0.543917697,-0.372081313,-0.000753153,0.054305835,149
TXNB0000086,46743,-4.632487359,4.118249363,-2.303653195,0.254073415,-3.169060465,-1.722094887,-2.269762549,3.382422703,-1.363541528,-1.020517971,-1.079180795,2.12531519,1.627979911,2.505998808,0.219707778,0.77935757,1.221788034,-0.206394028,-0.367754814,-0.720515949,0.539092878,0.406245377,0.445934868,0.966858154,-0.092269945,0.218868615,-1.346694518,-0.276860339,22.32
TXNB0000087,46743,-3.158319255,2.797977279,-0.715681128,-0.18912467,-1.616339658,-0.438159228,-1.289899689,2.399380707,-0.711549059,-0.074030905,0.847999556,1.485094489,0.091072324,1.697777528,0.289004208,0.646970784,0.447879255,-0.161749087,-0.199487925,0.024584363,-0.063862206,-0.533284029,0.279440645,-0.021136705,0.016720515,0.112938803,0.086410414,0.011748945,10.99
TXNB0000088,46743,-2.420819598,0.497318391,1.102676889,-0.116972802,0.221645194,-0.433201918,1.057177607,-0.379916746,-0.277973621,0.501155506,1.039447244,-0.00634014,-0.908534747,0.288801816,0.348223501,0.433201742,-0.702117737,-0.075642612,0.897550393,-0.887585619,-0.567582604,-1.344439941,0.395440832,-0.050822134,0.07205776,-0.148702982,-0.967934015,0.327149095,70
TXNB0000089,46745,-1.269899189,0.953142858,1.425998138,-0.506472165,0.33795874,-0.85811678,0.395939602,0.344998712,-0.816582087,-1.073567031,-0.958518345,0.279512435,0.757607982,0.314065983,0.416064789,0.699051706,-0.667299055,-0.29150056,-0.435784036,-0.050558144,-0.162326956,-0.80553508,-0.210428895,-0.115726098,0.323551032,0.038073915,-0.128023706,-0.062301876,0.89
TXNB0000090,46745,0.019088566,-2.227168678,0.605609283,0.654985458,-1.764928939,0.041344455,0.075285092,-0.003968961,0.761764076,-0.576647311,1.210322792,1.712006263,0.625892255,-0.346112135,-1.018381894,0.062152603,-0.051962583,-0.172825044,0.485639809,1.165826491,0.19512639,-0.516994595,-0.43331261,0.658146893,-0.114581184,0.847723827,-0.143864597,0.109946147,596.21
TXNB0000091,46748,1.130671784,-1.667632137,0.643007791,-1.35762524,-1.780282127,0.027001446,-1.266701001,0.128280275,-1.815696417,1.495810102,1.33769794,-0.338998709,0.110397755,-0.160754138,0.453059546,-0.207796674,0.428050296,0.432162625,-0.55391196,-0.069182436,0.102458079,0.358639421,-0.107596549,0.006447681,0.170578594,-0.104958736,0.034482876,0.038151395,158
TXNB0000092,46748,-0.258512879,0.695870025,1.548924851,0.859990315,0.392868389,-0.826269977,1.007824072,-0.557908504,-0.039348542,0.382015856,-0.606344104,-1.147977641,-1.617311608,0.211271047,1.266255901,-0.424413609,-0.31052786,0.238772725,0.461535383,-0.016536764,0.04119682,0.423116944,-0.255561311,0.365737954,-0.383322632,-0.39754693,-0.266844411,-0.301127779,15.23
TXNB0000093,46749,1.035248392,0.25369118,1.011418147,2.655155057,-0.490573492,0.013166661,-0.141723036,0.15985226,-0.460907959,0.695954339,0.889132685,0.600405892,-0.849696431,0.233630961,-1.274663116,0.447232096,-0.378771872,-0.166337671,-0.375336709,-0.14338368,-0.213228653,-0.645000402,0.078905606,0.500597057,0.285330709,-0.211492335,-0.004702663,0.022679513,36.29
TXNB0000094,46750,-0.724368975,0.612490546,1.700698861,-1.354758143,-0.140036845,-0.779214133,0.502700932,0.115354344,-0.232884466,-0.558681724,1.162686017,0.494403252,-0.368489583,0.207079436,-0.158163294,0.810989388,-0.908992887,0.191121288,-0.3972737,0.076464891,-0.019353732,-0.103629471,-0.03430806,0.35332334,-0.373487707,0.702218844,0.244886773,0.166144837,17.67
TXNB0000095,46750,1.052046494,-0.242611334,1.13137768,2.585022092,-0.367103238,1.688744098,-0.901312331,0.527809481,0.587524949,0.490793004,-1.060122165,0.423437039,-0.366804819,-0.713198347,-2.253425455,0.633519198,-0.660812407,0.732437366,0.25739632,-0.061905467,0.012186912,0.291702044,-0.34392963,-0.990836841,0.70070869,0.28978848,0.046278902,0.013929362,48.47
TXNB0000096,46752,-0.702816282,-3.376582874,-0.987743658,0.589264282,-1.504311868,-0.352330912,1.19586425,-0.259768184,0.087486572,-0.462220508,0.946589773,0.02485756,-1.35314328,0.995487202,0.673231394,0.714469612,-0.513802012,0.343536417,0.264224115,1.937394032,0.402359274,-1.283342462,-0.828225216,0.049093637,-0.245265171,0.746399118,-0.295755912,0.165848299,1029
TXNB0000097,46752,1.188948655,0.09700775,0.134887359,0.694723216,-0.371749194,-0.931067538,0.15803881,-0.102291644,0.117823743,-0.02090754,-0.079682179,-0.485468688,-1.685479148,0.793821729,1.201521861,-0.308479011,0.204172587,-0.837156918,-0.586802146,-0.2306162,-0.019112395,-0.099489399,0.017451966,0.39164329,0.392159415,0.381128973,-0.048309718,0.004735449,18.43
TXNB0000098,46752,1.020824748,-0.209395794,1.246733819,1.134880859,-0.592553443,1.04933399,-0.844871741,0.537545647,0.684762983,-0.110090768,1.293323863,1.132426918,-0.494194958,-0.025260305,0.02758315,-0.298301391,0.087907561,-0.424714463,-0.644057186,-0.212120761,0.041306379,0.338767779,0.047411359,-0.300132784,0.223013832,-0.365545763,0.099190183,0.020497836,9.99
TXNB0000099,46755,-1.572584555,-1.504645866,1.094528685,-0.258658241,0.553190741,0.039032321,-0.207282227,0.001427098,-1.204568442,0.387650978,1.942543484,-0.529186353,-0.715622142,-1.223858647,0.436650921,0.255419925,1.910131712,-1.306022069,1.430260739,0.144626921,0.022870134,0.331119995,-0.095820658,-0.331863785,-0.391707775,-0.180171962,0.08986075,-0.136205963,213.51
TXNB0000100,46755,-2.080394994,-1.496767536,1.567869416,-1.196075741,-0.884596148,-0.985628676,-0.764997329,0.481834074,-0.474491135,-0.259578506,-1.129032188,-1.0697921,-0.669235051,-0.416618499,-0.24018527,1.634296486,0.159092541,-0.7418018,-0.137396755,-0.283964847,0.388142737,1.211876448,0.939276895,0.388947916,0.0462954,-0.239103079,0.07457813,-0.064275826,95
TXNB0000101,46755,1.284285485,-0.063374725,0.591003482,-0.057480989,-0.840495013,-1.038643467,-0.248189804,-0.132569476,0.482625698,-0.195461835,-0.324209515,-0.083351139,-0.44723903,0.244429128,1.314925464,0.432890432,-0.330748101,-0.34848301,0.032377272,-0.10377851,-0.141046406,-0.419874252,0.104895813,0.432364214,0.098308104,0.906359661,-0.074372267,0.008093296,1.46
TXNB0000102,124708,2.195311653,-1.674232952,-0.436964904,-1.623994671,-1.613908267,-0.007644093,-1.710917875,0.129681745,-0.996626144,1.718865318,0.524402701,-0.427640143,-0.058024079,-0.434762843,-0.494286564,-0.044080462,0.115182376,0.993277255,-0.144743634,-0.391413998,0.152910456,0.886248211,0.167775019,0.764175822,-0.244653172,-0.015674351,0.029401154,-0.042973692,30.67
TXNB0000103,124708,-1.254907495,0.032213569,1.227664686,1.410272355,0.647483681,-0.296824261,0.319066301,-0.092061707,0.411204606,-0.071951191,-1.234435224,0.647431527,0.423877548,-0.52602104,-0.939246137,-0.965203687,0.249687645,-0.767042378,1.23373105,-0.35405065,-0.456428593,-0.784165602,0.612182816,-0.066761192,-0.702268105,-1.021312707,-0.116619613,0.409833375,6
TXNB0000104,124708,2.027397252,0.261263985,-3.623872614,0.453135492,3.251257446,3.055837945,0.078939944,0.665816203,-0.013651557,-0.325609078,0.193141178,0.040713459,-0.489108507,-0.785465276,0.004398015,-0.271939671,0.889253723,-0.038280174,-0.49780888,-0.187186045,-0.044728561,0.006674895,0.013470274,0.578303266,0.514495718,-0.470280144,0.020981198,-0.0363352,1
TXNB0000105,124709,-0.04856238,0.673801823,0.258369171,-0.553509943,0.406640528,-1.089613766,0.938789236,-0.135777686,0.070709828,-0.402495762,-1.007321413,-0.245609593,-0.751726681,0.275118616,-0.268001245,-0.114928327,-0.308189175,-0.735349617,-0.153621436,-0.039302496,-0.247747789,-0.616383206,0.136740995,-0.043141223,-0.520347517,0.145528755,0.237152547,0.097992426,17.99
TXNB0000106,124711,1.969895068,-0.27468673,-1.23968017,0.590145457,0.144120322,-0.327218038,0.053862077,-0.200033409,0.72889372,-0.014491871,-1.039944284,0.81703767,0.80763938,-0.159990473,-0.600559563,-0.47147293,-0.155553998,-0.633752012,0.043666368,-0.078705534,0.093614917,0.494217546,0.037105717,0.693973942,0.163571389,0.426434323,-0.051319171,-0.050633151,44.95
TXNB0000107,124712,-0.965429497,0.117124172,-2.449502002,-5.683171198,2.14089137,2.758972479,0.597102687,-0.222218602,0.562962841,-0.568170668,-0.265521847,0.288973474,-0.271646519,0.391527117,0.235941441,-2.528819663,-0.401441657,1.046722395,-1.239476702,-0.565825231,0.485689046,-0.123491917,-0.056423329,0.67486656,0.030486382,-0.971030885,0.819601904,0.387628353,112.65
TXNB0000108,124712,1.79854864,-1.122090978,-0.729772511,0.617192605,-0.879407979,-0.016398103,-0.668743147,0.085364544,-0.311287316,1.14900989,0.023000805,-0.073753863,-1.054229515,0.40662627,-0.339787739,-1.047158909,-0.559133189,2.009150206,-0.950564685,-0.474696326,-0.21846059,-0.373404409,0.119422402,-0.498611904,-0.26324442,-0.674989702,0.033619412,-0.024249087,138
TXNB0000109,124712,2.022412151,0.28214679,-1.940636205,1.029233166,0.860206024,-0.696713543,0.630728728,-0.250708031,-0.370925225,0.538744737,0.933773279,0.641265926,-0.564084593,1.075457059,-0.388952106,-0.23788977,-0.625949964,0.057195623,-0.162589412,-0.271291977,0.171908076,0.519795251,0.022181557,0.693120759,0.430237953,-0.533535187,-0.040508821,-0.067176715,6.99
TXNB0000110,124713,2.001615862,-0.13855289,-0.767526027,0.845119138,0.331481922,0.82207521,-0.583354681,0.186436255,0.551468706,0.357750278,-0.035943289,1.087343057,1.275291424,-0.08607172,0.085092394,0.949500564,-1.51515524,1.101014511,-0.061858269,-0.10686386,0.211757581,0.748289342,0.015532628,-0.338900342,0.078332356,-0.55203281,0.05348255,-0.041514649,6.6
TXNB0000111,124713,-0.089189024,-0.131825684,0.438551185,-1.345833842,1.547177403,4.446923355,-0.987918316,1.082315885,-1.487134315,0.559475406,0.088461318,-1.0608783,0.213459962,-0.21636017,1.975669476,-0.059402401,1.108757681,-0.775589426,3.168013,0.578893806,0.34279123,0.970242438,-0.367871298,0.778926131,0.3187059,0.505359425,0.138322776,0.073267625,19.95
TXNB0000112,124713,-1.336607539,-0.655833529,0.819369917,-1.524804475,1.397292031,1.2440747,0.6367747,0.179937321,0.536583194,-0.967060276,0.483667389,0.491478901,-0.808588385,-0.144332532,-0.601094205,-1.794866722,0.717982189,-0.854937082,0.696293446,0.017015788,0.288305166,1.360796366,-0.438869671,-1.485521771,0.943453609,1.353052487,-0.269513952,-0.161568388,92
TXNB0000113,124713,-1.261822388,0.013731689,1.966199844,-1.18698619,0.751260462,-0.436245279,0.280828385,0.203986652,-0.303834057,-0.98061227,0.476405789,0.714106785,0.201146396,-0.047409562,-0.763920007,0.844193018,-1.081494131,0.179873147,-0.172426109,0.146544912,-0.165077749,-0.782414996,-0.085604412,-0.348485797,0.284892877,0.270231656,-0.064356063,0.052948129,35.05
TXNB0000114,124714,0.123418546,-0.690987484,1.527495695,-2.240740737,-1.173194645,-0.616010102,-0.820352338,-0.07183686,-1.867763534,0.980185252,-0.873485674,-0.62098381,1.722162103,-0.902282848,0.51471594,-0.075457579,0.066447304,0.51110191,-0.222547716,-0.180732338,0.065818258,0.608248313,0.192134039,0.036102636,-1.291281812,-0.347346041,0.288834168,0.250754825,17.45
TXNB0000115,124714,1.939484054,-1.286489507,-4.063599368,-1.834584946,2.480910051,2.642388867,0.091981766,0.346311899,-1.237172964,0.875300277,0.06053785,-0.63590301,-0.206801853,0.671165141,-0.104371958,0.004592689,0.472466388,-1.856550812,0.567325773,0.367635867,0.583968697,1.256212682,-0.347231967,0.815358984,0.737718133,0.301804289,-0.10961789,-0.068463212,190.07
TXNB0000116,124714,-0.348485343,0.357079392,-0.231738555,-0.42811411,1.890095801,-1.055867323,1.339435015,-0.48583877,-0.952404898,-0.066168265,1.104708637,0.552914142,0.071709969,0.756016179,-0.039851337,-1.007715358,-0.282226924,0.234946595,1.425512185,0.29854078,0.30142688,0.906232371,-0.266322891,0.841828054,0.115418337,0.283331963,-0.094603838,-0.06787351,22.34
TXNB0000117,124714,2.056122296,0.116380113,-2.767309744,0.174516931,1.031971854,-0.872209518,0.566371678,-0.2363341,-0.072308189,-0.065703751,0.678672139,-0.340936901,-1.49786261,-0.01792757,-0.068333896,0.481807665,0.224911919,0.719712756,0.28967409,-0.162812869,0.026245083,-0.01645973,-0.034723318,0.116318324,0.238478421,0.596444467,-0.125847578,-0.060593526,35
TXNB0000118,124716,-0.268766273,-0.559723854,-1.039043696,-3.11809663,2.320984547,3.330281267,-0.67590952,0.381474411,-2.247151028,1.971331292,-0.09286984,-1.42854711,0.272680753,-0.280109665,0.874891582,-1.285805896,0.514930768,0.141557433,0.590976551,-0.318749112,0.143456369,0.893433117,-0.368311114,0.750237494,-0.469114765,0.114131708,-0.400211904,-0.092146929,0.01
TXNB0000119,124716,-0.086581108,0.422721112,-0.377733469,-0.797299498,0.577562412,-0.394839843,1.440514137,-0.157662245,-0.386822889,-0.57257937,0.698468824,0.582638701,-0.115174163,0.627739987,-0.522095917,0.010414879,-0.947181626,0.678731206,-0.211855501,0.082048676,0.544190459,1.397643789,0.192138668,0.783432742,-0.814757348,-0.393315396,0.206424122,0.269646007,129.96
TXNB0000120,124716,2.089414344,-0.023494444,-2.222604628,-0.149080813,0.640891135,-1.053645745,0.551615598,-0.27973522,0.132531583,0.214939726,0.901689724,0.215399674,-1.526495525,1.27345485,-0.091563068,-0.425365772,-0.382494606,0.049467539,0.333157129,-0.298694026,0.185662993,0.55239911,0.008317522,0.725740879,0.363427202,0.194802106,-0.100270171,-0.085229769,2.99
TXNB0000121,124716,-0.386010301,0.154181719,0.93775452,-1.288973746,0.63734002,-0.513447079,0.907999748,-0.094876176,0.757835495,-0.919049099,-1.358488995,-1.01668067,-2.316879677,0.215587752,-0.210242014,0.070749894,-0.56853925,-0.485577768,-0.347063567,-0.144017163,-0.423424593,-1.266894885,0.291092317,0.544523278,-0.870517536,-0.725180156,-0.049803726,-0.029154479,41.4
TXNB0000122,124716,-1.312548092,0.589494008,-1.355505857,-0.092111903,-0.174919546,-1.393790886,0.487214476,0.564389607,-0.088760478,-1.56286487,-1.108695088,-1.03682738,-1.905340343,0.045864034,0.803189678,0.631153482,0.850091603,0.929980204,-0.648177515,-0.514825602,0.29343387,0.526434244,-0.354930955,-0.186608839,0.212818406,-0.116472984,-0.198404409,-0.357535933,148.72
